"","name","area","value","footnote_codes","state","county","cbsa","rpp.in.100.dollars","ratio"
"973","Iowa","1900000",16.18,NA,19,19177,NA,116.1440186,7.17824589616811
"974","Iowa","1900000",16.18,NA,19,19073,NA,116.1440186,7.17824589616811
"975","Iowa","1900000",16.18,NA,19,19015,14340,116.1440186,7.17824589616811
"976","Iowa","1900000",16.18,NA,19,19063,NA,116.1440186,7.17824589616811
"977","Iowa","1900000",16.18,NA,19,19031,NA,116.1440186,7.17824589616811
"978","Iowa","1900000",16.18,NA,19,19187,22700,116.1440186,7.17824589616811
"979","Iowa","1900000",16.18,NA,19,19029,NA,116.1440186,7.17824589616811
"980","Iowa","1900000",16.18,NA,19,19133,NA,116.1440186,7.17824589616811
"981","Iowa","1900000",16.18,NA,19,19035,NA,116.1440186,7.17824589616811
"982","Iowa","1900000",16.18,NA,19,19195,32380,116.1440186,7.17824589616811
"983","Iowa","1900000",16.18,NA,19,19101,21840,116.1440186,7.17824589616811
"984","Iowa","1900000",16.18,NA,19,19123,36820,116.1440186,7.17824589616811
"985","Iowa","1900000",16.18,NA,19,19151,NA,116.1440186,7.17824589616811
"986","Iowa","1900000",16.18,NA,19,19127,32260,116.1440186,7.17824589616811
"987","Iowa","1900000",16.18,NA,19,19065,NA,116.1440186,7.17824589616811
"988","Iowa","1900000",16.18,NA,19,19111,22800,116.1440186,7.17824589616811
"989","Iowa","1900000",16.18,NA,19,19109,NA,116.1440186,7.17824589616811
"990","Iowa","1900000",16.18,NA,19,19191,NA,116.1440186,7.17824589616811
"991","Iowa","1900000",16.18,NA,19,19081,NA,116.1440186,7.17824589616811
"992","Iowa","1900000",16.18,NA,19,19059,44020,116.1440186,7.17824589616811
"993","Iowa","1900000",16.18,NA,19,19027,NA,116.1440186,7.17824589616811
"994","Iowa","1900000",16.18,NA,19,19125,NA,116.1440186,7.17824589616811
"995","Iowa","1900000",16.18,NA,19,19119,NA,116.1440186,7.17824589616811
"996","Iowa","1900000",16.18,NA,19,19043,NA,116.1440186,7.17824589616811
"997","Iowa","1900000",16.18,NA,19,19053,NA,116.1440186,7.17824589616811
"998","Iowa","1900000",16.18,NA,19,19135,NA,116.1440186,7.17824589616811
"999","Iowa","1900000",16.18,NA,19,19131,NA,116.1440186,7.17824589616811
"1000","Iowa","1900000",16.18,NA,19,19159,NA,116.1440186,7.17824589616811
"1001","Iowa","1900000",16.18,NA,19,19005,NA,116.1440186,7.17824589616811
"1002","Iowa","1900000",16.18,NA,19,19079,NA,116.1440186,7.17824589616811
"1003","Iowa","1900000",16.18,NA,19,19001,NA,116.1440186,7.17824589616811
"1004","Iowa","1900000",16.18,NA,19,19025,NA,116.1440186,7.17824589616811
"1005","Iowa","1900000",16.18,NA,19,19047,NA,116.1440186,7.17824589616811
"1006","Iowa","1900000",16.18,NA,19,19157,NA,116.1440186,7.17824589616811
"1007","Iowa","1900000",16.18,NA,19,19057,15460,116.1440186,7.17824589616811
"1008","Iowa","1900000",16.18,NA,19,19055,NA,116.1440186,7.17824589616811
"1009","Iowa","1900000",16.18,NA,19,19185,NA,116.1440186,7.17824589616811
"1010","Iowa","1900000",16.18,NA,19,19019,NA,116.1440186,7.17824589616811
"1011","Iowa","1900000",16.18,NA,19,19023,NA,116.1440186,7.17824589616811
"1012","Iowa","1900000",16.18,NA,19,19039,NA,116.1440186,7.17824589616811
"1013","Iowa","1900000",16.18,NA,19,19051,36900,116.1440186,7.17824589616811
"1014","Iowa","1900000",16.18,NA,19,19161,NA,116.1440186,7.17824589616811
"1015","Iowa","1900000",16.18,NA,19,19045,17540,116.1440186,7.17824589616811
"1016","Iowa","1900000",16.18,NA,19,19041,43980,116.1440186,7.17824589616811
"1783","Nebraska","3100000",16.27,NA,31,31095,NA,116.8224299,7.18023539643516
"1784","Nebraska","3100000",16.27,NA,31,31111,35820,116.8224299,7.18023539643516
"1785","Nebraska","3100000",16.27,NA,31,31145,NA,116.8224299,7.18023539643516
"1786","Nebraska","3100000",16.27,NA,31,31143,NA,116.8224299,7.18023539643516
"1787","Nebraska","3100000",16.27,NA,31,31063,NA,116.8224299,7.18023539643516
"1788","Nebraska","3100000",16.27,NA,31,31113,35820,116.8224299,7.18023539643516
"1789","Nebraska","3100000",16.27,NA,31,31077,NA,116.8224299,7.18023539643516
"1790","Nebraska","3100000",16.27,NA,31,31119,35740,116.8224299,7.18023539643516
"1791","Nebraska","3100000",16.27,NA,31,31089,NA,116.8224299,7.18023539643516
"1792","Nebraska","3100000",16.27,NA,31,31041,NA,116.8224299,7.18023539643516
"1793","Nebraska","3100000",16.27,NA,31,31087,NA,116.8224299,7.18023539643516
"1794","Nebraska","3100000",16.27,NA,31,31085,NA,116.8224299,7.18023539643516
"1795","Nebraska","3100000",16.27,NA,31,31117,35820,116.8224299,7.18023539643516
"1796","Nebraska","3100000",16.27,NA,31,31037,NA,116.8224299,7.18023539643516
"1797","Nebraska","3100000",16.27,NA,31,31141,18100,116.8224299,7.18023539643516
"1798","Nebraska","3100000",16.27,NA,31,31061,NA,116.8224299,7.18023539643516
"1799","Nebraska","3100000",16.27,NA,31,31091,NA,116.8224299,7.18023539643516
"1800","Nebraska","3100000",16.27,NA,31,31007,42420,116.8224299,7.18023539643516
"1801","Nebraska","3100000",16.27,NA,31,31015,NA,116.8224299,7.18023539643516
"1802","Nebraska","3100000",16.27,NA,31,31123,NA,116.8224299,7.18023539643516
"1803","Nebraska","3100000",16.27,NA,31,31135,NA,116.8224299,7.18023539643516
"1804","Nebraska","3100000",16.27,NA,31,31049,NA,116.8224299,7.18023539643516
"1805","Nebraska","3100000",16.27,NA,31,31139,35740,116.8224299,7.18023539643516
"1806","Nebraska","3100000",16.27,NA,31,31035,NA,116.8224299,7.18023539643516
"1807","Nebraska","3100000",16.27,NA,31,31075,NA,116.8224299,7.18023539643516
"1808","Nebraska","3100000",16.27,NA,31,31165,42420,116.8224299,7.18023539643516
"1809","Nebraska","3100000",16.27,NA,31,31151,NA,116.8224299,7.18023539643516
"1810","Nebraska","3100000",16.27,NA,31,31107,NA,116.8224299,7.18023539643516
"1811","Nebraska","3100000",16.27,NA,31,31005,NA,116.8224299,7.18023539643516
"1812","Nebraska","3100000",16.27,NA,31,31125,NA,116.8224299,7.18023539643516
"1813","Nebraska","3100000",16.27,NA,31,31161,NA,116.8224299,7.18023539643516
"1814","Nebraska","3100000",16.27,NA,31,31115,NA,116.8224299,7.18023539643516
"1815","Nebraska","3100000",16.27,NA,31,31071,NA,116.8224299,7.18023539643516
"1816","Nebraska","3100000",16.27,NA,31,31003,NA,116.8224299,7.18023539643516
"1817","Nebraska","3100000",16.27,NA,31,31137,NA,116.8224299,7.18023539643516
"1818","Nebraska","3100000",16.27,NA,31,31157,42420,116.8224299,7.18023539643516
"1819","Nebraska","3100000",16.27,NA,31,31001,25580,116.8224299,7.18023539643516
"1820","Nebraska","3100000",16.27,NA,31,31105,NA,116.8224299,7.18023539643516
"1821","Nebraska","3100000",16.27,NA,31,31069,NA,116.8224299,7.18023539643516
"1822","Nebraska","3100000",16.27,NA,31,31099,28260,116.8224299,7.18023539643516
"1823","Nebraska","3100000",16.27,NA,31,31059,NA,116.8224299,7.18023539643516
"1824","Nebraska","3100000",16.27,NA,31,31173,NA,116.8224299,7.18023539643516
"1825","Nebraska","3100000",16.27,NA,31,31031,NA,116.8224299,7.18023539643516
"1826","Nebraska","3100000",16.27,NA,31,31083,NA,116.8224299,7.18023539643516
"1827","Nebraska","3100000",16.27,NA,31,31175,NA,116.8224299,7.18023539643516
"1828","Nebraska","3100000",16.27,NA,31,31133,NA,116.8224299,7.18023539643516
"1829","Nebraska","3100000",16.27,NA,31,31057,NA,116.8224299,7.18023539643516
"1830","Nebraska","3100000",16.27,NA,31,31039,NA,116.8224299,7.18023539643516
"1831","Nebraska","3100000",16.27,NA,31,31033,NA,116.8224299,7.18023539643516
"1832","Nebraska","3100000",16.27,NA,31,31029,NA,116.8224299,7.18023539643516
"1833","Nebraska","3100000",16.27,NA,31,31171,NA,116.8224299,7.18023539643516
"1834","Nebraska","3100000",16.27,NA,31,31129,NA,116.8224299,7.18023539643516
"1835","Nebraska","3100000",16.27,NA,31,31065,NA,116.8224299,7.18023539643516
"1836","Nebraska","3100000",16.27,NA,31,31163,NA,116.8224299,7.18023539643516
"1837","Nebraska","3100000",16.27,NA,31,31073,30420,116.8224299,7.18023539643516
"1838","Nebraska","3100000",16.27,NA,31,31053,23340,116.8224299,7.18023539643516
"1839","Nebraska","3100000",16.27,NA,31,31027,NA,116.8224299,7.18023539643516
"1840","Nebraska","3100000",16.27,NA,31,31067,13100,116.8224299,7.18023539643516
"1841","Nebraska","3100000",16.27,NA,31,31101,NA,116.8224299,7.18023539643516
"1842","Nebraska","3100000",16.27,NA,31,31169,NA,116.8224299,7.18023539643516
"1843","Nebraska","3100000",16.27,NA,31,31147,NA,116.8224299,7.18023539643516
"1844","Nebraska","3100000",16.27,NA,31,31023,NA,116.8224299,7.18023539643516
"1845","Nebraska","3100000",16.27,NA,31,31019,28260,116.8224299,7.18023539643516
"1846","Nebraska","3100000",16.27,NA,31,31021,NA,116.8224299,7.18023539643516
"1847","Nebraska","3100000",16.27,NA,31,31047,30420,116.8224299,7.18023539643516
"1848","Nebraska","3100000",16.27,NA,31,31013,NA,116.8224299,7.18023539643516
"1849","Nebraska","3100000",16.27,NA,31,31131,NA,116.8224299,7.18023539643516
"1850","Nebraska","3100000",16.27,NA,31,31045,NA,116.8224299,7.18023539643516
"1851","Nebraska","3100000",16.27,NA,31,31185,NA,116.8224299,7.18023539643516
"1852","Nebraska","3100000",16.27,NA,31,31103,NA,116.8224299,7.18023539643516
"1853","Nebraska","3100000",16.27,NA,31,31183,NA,116.8224299,7.18023539643516
"1854","Nebraska","3100000",16.27,NA,31,31009,NA,116.8224299,7.18023539643516
"1855","Nebraska","3100000",16.27,NA,31,31179,NA,116.8224299,7.18023539643516
"1856","Nebraska","3100000",16.27,NA,31,31011,NA,116.8224299,7.18023539643516
"1857","Nebraska","3100000",16.27,NA,31,31167,35740,116.8224299,7.18023539643516
"1858","Nebraska","3100000",16.27,NA,31,31181,NA,116.8224299,7.18023539643516
"1859","Nebraska","3100000",16.27,NA,31,31097,NA,116.8224299,7.18023539643516
"1860","Nebraska","3100000",16.27,NA,31,31149,NA,116.8224299,7.18023539643516
"1861","Nebraska","3100000",16.27,NA,31,31017,NA,116.8224299,7.18023539643516
"1862","Nebraska","3100000",16.27,NA,31,31127,NA,116.8224299,7.18023539643516
"743","Harrisonburg, VA","0025500",15.08,NA,51,51165,25500,108.4598698,7.19229905835544
"744","Harrisonburg, VA","0025500",15.08,NA,51,51660,25500,108.4598698,7.19229905835544
"92","Amarillo, TX","0011100",14.93,NA,48,48375,11100,107.4113856,7.19433259209645
"93","Amarillo, TX","0011100",14.93,NA,48,48381,11100,107.4113856,7.19433259209645
"94","Amarillo, TX","0011100",14.93,NA,48,48359,11100,107.4113856,7.19433259209645
"95","Amarillo, TX","0011100",14.93,NA,48,48065,11100,107.4113856,7.19433259209645
"96","Amarillo, TX","0011100",14.93,NA,48,48011,11100,107.4113856,7.19433259209645
"403","College Station-Bryan, TX","0017780",14.75,NA,48,48395,17780,106.3829787,7.21240533559322
"404","College Station-Bryan, TX","0017780",14.75,NA,48,48051,17780,106.3829787,7.21240533559322
"405","College Station-Bryan, TX","0017780",14.75,NA,48,48041,17780,106.3829787,7.21240533559322
"1273","Lakeland-Winter Haven, FL","0029460",14.79,NA,12,12105,29460,106.8376068,7.22363805273834
"1382","Manhattan, KS","0031740",14.9,NA,20,20161,31740,107.7586207,7.23212219463087
"1383","Manhattan, KS","0031740",14.9,NA,20,20149,31740,107.7586207,7.23212219463087
"2866","Victoria, TX","0047020",14.86,NA,48,48469,47020,107.6426265,7.24378374831763
"2867","Victoria, TX","0047020",14.86,NA,48,48175,47020,107.6426265,7.24378374831763
"2522","Spartanburg, SC","0043900",15.68,NA,45,45087,43900,113.6363636,7.24721706632653
"2523","Spartanburg, SC","0043900",15.68,NA,45,45083,43900,113.6363636,7.24721706632653
"2382","Saginaw, MI","0040980",15.38,NA,26,26145,40980,111.4827202,7.24855137841352
"1054","Kansas","2000000",16.2,NA,20,20063,NA,117.5088132,7.25363044444445
"1055","Kansas","2000000",16.2,NA,20,20065,NA,117.5088132,7.25363044444445
"1056","Kansas","2000000",16.2,NA,20,20027,NA,117.5088132,7.25363044444445
"1057","Kansas","2000000",16.2,NA,20,20059,36840,117.5088132,7.25363044444445
"1058","Kansas","2000000",16.2,NA,20,20115,NA,117.5088132,7.25363044444445
"1059","Kansas","2000000",16.2,NA,20,20137,NA,117.5088132,7.25363044444445
"1060","Kansas","2000000",16.2,NA,20,20123,NA,117.5088132,7.25363044444445
"1061","Kansas","2000000",16.2,NA,20,20061,27920,117.5088132,7.25363044444445
"1062","Kansas","2000000",16.2,NA,20,20033,NA,117.5088132,7.25363044444445
"1063","Kansas","2000000",16.2,NA,20,20157,NA,117.5088132,7.25363044444445
"1064","Kansas","2000000",16.2,NA,20,20031,NA,117.5088132,7.25363044444445
"1065","Kansas","2000000",16.2,NA,20,20041,NA,117.5088132,7.25363044444445
"1066","Kansas","2000000",16.2,NA,20,20187,NA,117.5088132,7.25363044444445
"1067","Kansas","2000000",16.2,NA,20,20057,19980,117.5088132,7.25363044444445
"1068","Kansas","2000000",16.2,NA,20,20007,NA,117.5088132,7.25363044444445
"1069","Kansas","2000000",16.2,NA,20,20053,NA,117.5088132,7.25363044444445
"1070","Kansas","2000000",16.2,NA,20,20125,17700,117.5088132,7.25363044444445
"1071","Kansas","2000000",16.2,NA,20,20117,NA,117.5088132,7.25363044444445
"1072","Kansas","2000000",16.2,NA,20,20105,NA,117.5088132,7.25363044444445
"1073","Kansas","2000000",16.2,NA,20,20055,23780,117.5088132,7.25363044444445
"1074","Kansas","2000000",16.2,NA,20,20189,NA,117.5088132,7.25363044444445
"1075","Kansas","2000000",16.2,NA,20,20193,NA,117.5088132,7.25363044444445
"1076","Kansas","2000000",16.2,NA,20,20023,NA,117.5088132,7.25363044444445
"1077","Kansas","2000000",16.2,NA,20,20051,25700,117.5088132,7.25363044444445
"1078","Kansas","2000000",16.2,NA,20,20025,NA,117.5088132,7.25363044444445
"1079","Kansas","2000000",16.2,NA,20,20143,41460,117.5088132,7.25363044444445
"1080","Kansas","2000000",16.2,NA,20,20067,NA,117.5088132,7.25363044444445
"1081","Kansas","2000000",16.2,NA,20,20029,NA,117.5088132,7.25363044444445
"1082","Kansas","2000000",16.2,NA,20,20113,32700,117.5088132,7.25363044444445
"1083","Kansas","2000000",16.2,NA,20,20131,NA,117.5088132,7.25363044444445
"1084","Kansas","2000000",16.2,NA,20,20109,NA,117.5088132,7.25363044444445
"1085","Kansas","2000000",16.2,NA,20,20207,NA,117.5088132,7.25363044444445
"1086","Kansas","2000000",16.2,NA,20,20133,NA,117.5088132,7.25363044444445
"1087","Kansas","2000000",16.2,NA,20,20009,24460,117.5088132,7.25363044444445
"1088","Kansas","2000000",16.2,NA,20,20135,NA,117.5088132,7.25363044444445
"1089","Kansas","2000000",16.2,NA,20,20127,NA,117.5088132,7.25363044444445
"1090","Kansas","2000000",16.2,NA,20,20035,11680,117.5088132,7.25363044444445
"1091","Kansas","2000000",16.2,NA,20,20039,NA,117.5088132,7.25363044444445
"1092","Kansas","2000000",16.2,NA,20,20199,NA,117.5088132,7.25363044444445
"1093","Kansas","2000000",16.2,NA,20,20119,NA,117.5088132,7.25363044444445
"1094","Kansas","2000000",16.2,NA,20,20077,NA,117.5088132,7.25363044444445
"1095","Kansas","2000000",16.2,NA,20,20071,NA,117.5088132,7.25363044444445
"1096","Kansas","2000000",16.2,NA,20,20179,NA,117.5088132,7.25363044444445
"1097","Kansas","2000000",16.2,NA,20,20159,NA,117.5088132,7.25363044444445
"1098","Kansas","2000000",16.2,NA,20,20165,NA,117.5088132,7.25363044444445
"1099","Kansas","2000000",16.2,NA,20,20083,NA,117.5088132,7.25363044444445
"1100","Kansas","2000000",16.2,NA,20,20163,NA,117.5088132,7.25363044444445
"1101","Kansas","2000000",16.2,NA,20,20075,NA,117.5088132,7.25363044444445
"1102","Kansas","2000000",16.2,NA,20,20195,NA,117.5088132,7.25363044444445
"1103","Kansas","2000000",16.2,NA,20,20147,NA,117.5088132,7.25363044444445
"1104","Kansas","2000000",16.2,NA,20,20153,NA,117.5088132,7.25363044444445
"1105","Kansas","2000000",16.2,NA,20,20005,11860,117.5088132,7.25363044444445
"1106","Kansas","2000000",16.2,NA,20,20111,21380,117.5088132,7.25363044444445
"1107","Kansas","2000000",16.2,NA,20,20101,NA,117.5088132,7.25363044444445
"1108","Kansas","2000000",16.2,NA,20,20021,NA,117.5088132,7.25363044444445
"1109","Kansas","2000000",16.2,NA,20,20097,NA,117.5088132,7.25363044444445
"1110","Kansas","2000000",16.2,NA,20,20129,NA,117.5088132,7.25363044444445
"1111","Kansas","2000000",16.2,NA,20,20183,NA,117.5088132,7.25363044444445
"1112","Kansas","2000000",16.2,NA,20,20081,NA,117.5088132,7.25363044444445
"1113","Kansas","2000000",16.2,NA,20,20181,NA,117.5088132,7.25363044444445
"1114","Kansas","2000000",16.2,NA,20,20145,NA,117.5088132,7.25363044444445
"1115","Kansas","2000000",16.2,NA,20,20003,NA,117.5088132,7.25363044444445
"1116","Kansas","2000000",16.2,NA,20,20201,NA,117.5088132,7.25363044444445
"1117","Kansas","2000000",16.2,NA,20,20175,30580,117.5088132,7.25363044444445
"1118","Kansas","2000000",16.2,NA,20,20037,38260,117.5088132,7.25363044444445
"1119","Kansas","2000000",16.2,NA,20,20017,NA,117.5088132,7.25363044444445
"1120","Kansas","2000000",16.2,NA,20,20049,NA,117.5088132,7.25363044444445
"1121","Kansas","2000000",16.2,NA,20,20047,NA,117.5088132,7.25363044444445
"1122","Kansas","2000000",16.2,NA,20,20073,NA,117.5088132,7.25363044444445
"1123","Kansas","2000000",16.2,NA,20,20093,23780,117.5088132,7.25363044444445
"1124","Kansas","2000000",16.2,NA,20,20205,NA,117.5088132,7.25363044444445
"1125","Kansas","2000000",16.2,NA,20,20185,NA,117.5088132,7.25363044444445
"1126","Kansas","2000000",16.2,NA,20,20001,NA,117.5088132,7.25363044444445
"1127","Kansas","2000000",16.2,NA,20,20167,NA,117.5088132,7.25363044444445
"1128","Kansas","2000000",16.2,NA,20,20203,NA,117.5088132,7.25363044444445
"1129","Kansas","2000000",16.2,NA,20,20171,NA,117.5088132,7.25363044444445
"1130","Kansas","2000000",16.2,NA,20,20011,NA,117.5088132,7.25363044444445
"1131","Kansas","2000000",16.2,NA,20,20099,37660,117.5088132,7.25363044444445
"1132","Kansas","2000000",16.2,NA,20,20089,NA,117.5088132,7.25363044444445
"1133","Kansas","2000000",16.2,NA,20,20155,26740,117.5088132,7.25363044444445
"1134","Kansas","2000000",16.2,NA,20,20169,41460,117.5088132,7.25363044444445
"1135","Kansas","2000000",16.2,NA,20,20151,NA,117.5088132,7.25363044444445
"1136","Kansas","2000000",16.2,NA,20,20019,NA,117.5088132,7.25363044444445
"1137","Kansas","2000000",16.2,NA,20,20013,NA,117.5088132,7.25363044444445
"1138","Kansas","2000000",16.2,NA,20,20141,NA,117.5088132,7.25363044444445
"1139","Kansas","2000000",16.2,NA,20,20069,NA,117.5088132,7.25363044444445
"1764","Muskegon, MI","0034740",15.49,NA,26,26121,34740,112.4859393,7.26184243382828
"170","Athens-Clarke County, GA","0012020",14.99,NA,13,13195,12020,108.9324619,7.26700879919947
"171","Athens-Clarke County, GA","0012020",14.99,NA,13,13221,12020,108.9324619,7.26700879919947
"172","Athens-Clarke County, GA","0012020",14.99,NA,13,13059,12020,108.9324619,7.26700879919947
"173","Athens-Clarke County, GA","0012020",14.99,NA,13,13219,12020,108.9324619,7.26700879919947
"560","Erie, PA","0021500",14.81,NA,42,42049,21500,107.7586207,7.27607162052667
"570","Fayetteville-Springdale-Rogers, AR-MO","0022220",15.23,NA,5,5087,22220,110.864745,7.2793660538411
"571","Fayetteville-Springdale-Rogers, AR-MO","0022220",15.23,NA,29,29119,22220,110.864745,7.2793660538411
"572","Fayetteville-Springdale-Rogers, AR-MO","0022220",15.23,NA,5,5007,22220,110.864745,7.2793660538411
"573","Fayetteville-Springdale-Rogers, AR-MO","0022220",15.23,NA,5,5143,22220,110.864745,7.2793660538411
"1754","Montgomery, AL","0033860",15.26,NA,1,1001,33860,111.2347052,7.28929916120577
"1755","Montgomery, AL","0033860",15.26,NA,1,1051,33860,111.2347052,7.28929916120577
"1756","Montgomery, AL","0033860",15.26,NA,1,1101,33860,111.2347052,7.28929916120577
"1757","Montgomery, AL","0033860",15.26,NA,1,1085,33860,111.2347052,7.28929916120577
"485","Cumberland, MD-WV","0019060",15.58,NA,54,54057,19060,113.6363636,7.29373322207959
"486","Cumberland, MD-WV","0019060",15.58,NA,24,24001,19060,113.6363636,7.29373322207959
"2433","Sioux City, IA-NE-SD","0043580",15.34,NA,19,19149,43580,111.9820829,7.3000054041721
"2434","Sioux City, IA-NE-SD","0043580",15.34,NA,31,31043,43580,111.9820829,7.3000054041721
